"Language.ID","Condition","Group","Producer","Item.ID","Shape","Angle","Word"
"big-9-5","big",9,5,6,1,360,"pokas-e"
"big-9-5","big",9,5,7,1,240,"pokat-s"
"big-9-5","big",9,5,8,2,120,"fas-n"
"big-9-5","big",9,5,9,2,45,"fas-ne"
"big-9-5","big",9,5,10,2,225,"fas-se"
"big-9-5","big",9,5,11,2,300,"fas-s"
"big-9-5","big",9,5,13,2,180,"fas-w"
"big-9-5","big",9,5,14,2,330,"fas-e"
"big-9-5","big",9,5,15,3,60,"hiup-ne"
"big-9-5","big",9,5,16,3,180,"hiup-w"
"big-9-5","big",9,5,17,3,315,"hiup-se"
"big-9-5","big",9,5,21,3,240,"hiup-s"
"big-9-5","big",9,5,22,4,90,"pikat-n"
"big-9-5","big",9,5,23,4,135,"pikat-nw"
"big-9-5","big",9,5,24,4,210,"pikat-nw"
"big-9-5","big",9,5,25,4,45,"pikat-ne"
"big-9-5","big",9,5,26,4,270,"pikat-s"
"big-9-5","big",9,5,28,4,330,"pikat-se"
"big-9-6","big",9,6,1,1,150,"kifa-wt"
"big-9-6","big",9,6,2,1,30,"kifa-wu"
"big-9-6","big",9,6,3,1,210,"kifa-wn"
"big-9-6","big",9,6,4,1,90,"kifa-i"
"big-9-6","big",9,6,5,1,300,"kifa-wm"
"big-9-6","big",9,6,6,1,360,"kifa-e"
"big-9-6","big",9,6,7,1,240,"kifa-wn"
"big-9-6","big",9,6,8,2,120,"fas-wt"
"big-9-6","big",9,6,9,2,45,"fas-wu"
"big-9-6","big",9,6,10,2,225,"fas-wn"
"big-9-6","big",9,6,11,2,300,"fas-wm"
"big-9-6","big",9,6,13,2,180,"fas-ee"
"big-9-6","big",9,6,14,2,330,"fas-wm"
"big-9-6","big",9,6,15,3,60,"hiup-wu"
"big-9-6","big",9,6,16,3,180,"hiup-ee"
"big-9-6","big",9,6,17,3,315,"hiup-wm"
"big-9-6","big",9,6,21,3,240,"hiup-wn"
"big-9-6","big",9,6,22,4,90,"pokas-i"
"big-9-6","big",9,6,23,4,135,"pokas-wt"
"big-9-6","big",9,6,24,4,210,"pokas-wn"
"big-9-6","big",9,6,25,4,45,"pokas-wu"
"big-9-6","big",9,6,26,4,270,"pokas-ii"
"big-9-6","big",9,6,28,4,330,"pokas-wm"
"big-9-7","big",9,7,1,1,150,"pokas-te"
"big-9-7","big",9,7,2,1,30,"pikat-tw"
"big-9-7","big",9,7,3,1,210,"pokas-mn"
"big-9-7","big",9,7,4,1,90,"pikat-iii"
"big-9-7","big",9,7,5,1,300,"pokas-mmm"
"big-9-7","big",9,7,6,1,360,"pokas-fff"
"big-9-7","big",9,7,7,1,240,"pokas-mn"
"big-9-7","big",9,7,8,2,120,"fas-te"
"big-9-7","big",9,7,9,2,45,"fas-tw"
"big-9-7","big",9,7,10,2,225,"fas-mn"
"big-9-7","big",9,7,11,2,300,"fas-nm"
"big-9-7","big",9,7,13,2,180,"fas-aaa"
"big-9-7","big",9,7,14,2,330,"fas-nm"
"big-9-7","big",9,7,15,3,60,"hiup-tw"
"big-9-7","big",9,7,16,3,180,"hiup"
"big-9-7","big",9,7,17,3,315,"hiup-nm"
"big-9-7","big",9,7,21,3,240,"hiup-mn"
"big-9-7","big",9,7,22,4,90,"pokas-iii"
"big-9-7","big",9,7,23,4,135,"pokas-te"
"big-9-7","big",9,7,24,4,210,"pokas-mn"
"big-9-7","big",9,7,25,4,45,"pokas-tw"
"big-9-7","big",9,7,26,4,270,"pokas-uuu"
"big-9-7","big",9,7,28,4,330,"pokat-nm"
"big-9-8","big",9,8,1,1,150,"kia-wn"
"big-9-8","big",9,8,2,1,30,"kia-ne"
"big-9-8","big",9,8,3,1,210,"kia-sw"
"big-9-8","big",9,8,4,1,90,"kia-n"
"big-9-8","big",9,8,5,1,300,"kia-es"
"big-9-8","big",9,8,6,1,360,"kia-e"
"big-9-8","big",9,8,7,1,240,"kia-sw"
"big-9-8","big",9,8,8,2,120,"fas-wn"
"big-9-8","big",9,8,9,2,45,"fas-ne"
"big-9-8","big",9,8,10,2,225,"fas-sw"
"big-9-8","big",9,8,11,2,300,"fas-es"
"big-9-8","big",9,8,13,2,180,"fas-w"
"big-9-8","big",9,8,14,2,330,"fas-es"
"big-9-8","big",9,8,15,3,60,"hiup-ne"
"big-9-8","big",9,8,16,3,180,"hiup-sw"
"big-9-8","big",9,8,17,3,315,"hiup-es"
"big-9-8","big",9,8,21,3,240,"hiup-sw"
"big-9-8","big",9,8,22,4,90,"pokas-n"
"big-9-8","big",9,8,23,4,135,"pokas-wn"
"big-9-8","big",9,8,24,4,210,"pokas-sw"
"big-9-8","big",9,8,25,4,45,"pokas-ne"
"big-9-8","big",9,8,26,4,270,"pokas-s"
"big-9-8","big",9,8,28,4,330,"pokas-es"
"big-10-1","big",10,1,1,1,150,"skukea"
"big-10-1","big",10,1,2,1,30,"skopi"
"big-10-1","big",10,1,3,1,210,"skukia"
"big-10-1","big",10,1,4,1,90,"skuupiu"
"big-10-1","big",10,1,5,1,300,"skoopo"
"big-10-1","big",10,1,6,1,360,"skopiu"
"big-10-1","big",10,1,7,1,240,"skukie"
"big-10-1","big",10,1,8,2,120,"totia"
"big-10-1","big",10,1,9,2,45,"taati"
"big-10-1","big",10,1,10,2,225,"tootie"
"big-10-1","big",10,1,11,2,300,"tootui"
"big-10-1","big",10,1,13,2,180,"totie"
"big-10-1","big",10,1,14,2,330,"totio"
"big-10-1","big",10,1,15,3,60,"wangi"
"big-10-1","big",10,1,16,3,180,"wangu"
"big-10-1","big",10,1,17,3,315,"wango"
"big-10-1","big",10,1,21,3,240,"wangua"
"big-10-1","big",10,1,22,4,90,"huukiu"
"big-10-1","big",10,1,23,4,135,"huukie"
"big-10-1","big",10,1,24,4,210,"huukia"
"big-10-1","big",10,1,25,4,45,"huukipi"
"big-10-1","big",10,1,26,4,270,"hookio"
"big-10-1","big",10,1,28,4,330,"huukkiu"
"big-10-2","big",10,2,1,1,150,"skopui"
"big-10-2","big",10,2,2,1,30,"skopio"
"big-10-2","big",10,2,3,1,210,"skopiu"
"big-10-2","big",10,2,4,1,90,"skopii"
"big-10-2","big",10,2,5,1,300,"skopia"
"big-10-2","big",10,2,6,1,360,"skopio"
"big-10-2","big",10,2,7,1,240,"skopiau"
"big-10-2","big",10,2,8,2,120,"gik"
"big-10-2","big",10,2,9,2,45,"gok"
"big-10-2","big",10,2,10,2,225,"guk"
"big-10-2","big",10,2,11,2,300,"gak"
"big-10-2","big",10,2,13,2,180,"wangii"
"big-10-2","big",10,2,14,2,330,"gak"
"big-10-2","big",10,2,15,3,60,"stekio"
"big-10-2","big",10,2,16,3,180,"wangii"
"big-10-2","big",10,2,17,3,315,"gak"
"big-10-2","big",10,2,21,3,240,"stekau"
"big-10-2","big",10,2,22,4,90,"huigi"
"big-10-2","big",10,2,23,4,135,"huigui"
"big-10-2","big",10,2,24,4,210,"huigau"
"big-10-2","big",10,2,25,4,45,"huigio"
"big-10-2","big",10,2,26,4,270,"huigaa"
"big-10-2","big",10,2,28,4,330,"huigoa"
"big-10-3","big",10,3,1,1,150,"stekui"
"big-10-3","big",10,3,2,1,30,"stekui"
"big-10-3","big",10,3,3,1,210,"stekonu"
"big-10-3","big",10,3,4,1,90,"stek"
"big-10-3","big",10,3,5,1,300,"steku"
"big-10-3","big",10,3,6,1,360,"stekk"
"big-10-3","big",10,3,7,1,240,"stekonui"
"big-10-3","big",10,3,8,2,120,"gukiki"
"big-10-3","big",10,3,9,2,45,"guki"
"big-10-3","big",10,3,10,2,225,"gukui"
"big-10-3","big",10,3,11,2,300,"gukonu"
"big-10-3","big",10,3,13,2,180,"guk"
"big-10-3","big",10,3,14,2,330,"guku"
"big-10-3","big",10,3,15,3,60,"wangu"
"big-10-3","big",10,3,16,3,180,"wangi"
"big-10-3","big",10,3,17,3,315,"wangonu"
"big-10-3","big",10,3,21,3,240,"wangui"
"big-10-3","big",10,3,22,4,90,"gnoti"
"big-10-3","big",10,3,23,4,135,"gnotu"
"big-10-3","big",10,3,24,4,210,"gnotu"
"big-10-3","big",10,3,25,4,45,"gnotui"
"big-10-3","big",10,3,26,4,270,"gnot"
"big-10-3","big",10,3,28,4,330,"gnotui"
"big-10-4","big",10,4,1,1,150,"skopwe"
"big-10-4","big",10,4,2,1,30,"skopiok"
"big-10-4","big",10,4,3,1,210,"skopas"
"big-10-4","big",10,4,4,1,90,"skopii"
"big-10-4","big",10,4,5,1,300,"skopum"
"big-10-4","big",10,4,6,1,360,"skopuk"
"big-10-4","big",10,4,7,1,240,"skopan"
"big-10-4","big",10,4,8,2,120,"tugee"
"big-10-4","big",10,4,9,2,45,"tugop"
"big-10-4","big",10,4,10,2,225,"tugus"
"big-10-4","big",10,4,11,2,300,"tugoun"
"big-10-4","big",10,4,13,2,180,"tugas"
"big-10-4","big",10,4,14,2,330,"tugon"
"big-10-4","big",10,4,15,3,60,"wangop"
"big-10-4","big",10,4,16,3,180,"wangas"
"big-10-4","big",10,4,17,3,315,"wangom"
"big-10-4","big",10,4,21,3,240,"wangus"
"big-10-4","big",10,4,22,4,90,"huitii"
"big-10-4","big",10,4,23,4,135,"huitee"
"big-10-4","big",10,4,24,4,210,"huian"
"big-10-4","big",10,4,25,4,45,"huiop"
"big-10-4","big",10,4,26,4,270,"tugun"
"big-10-4","big",10,4,28,4,330,"huiton"
"big-10-5","big",10,5,1,1,150,"gesh"
"big-10-5","big",10,5,2,1,30,"sket"
"big-10-5","big",10,5,3,1,210,"sktuu"
"big-10-5","big",10,5,4,1,90,"sketu"
"big-10-5","big",10,5,5,1,300,"skektsuu"
"big-10-5","big",10,5,6,1,360,"sket"
"big-10-5","big",10,5,7,1,240,"sketus"
"big-10-5","big",10,5,8,2,120,"wangsus"
"big-10-5","big",10,5,9,2,45,"gempt"
"big-10-5","big",10,5,10,2,225,"wangsuus"
"big-10-5","big",10,5,11,2,300,"wangsu"
"big-10-5","big",10,5,13,2,180,"gmp"
"big-10-5","big",10,5,14,2,330,"gmps"
"big-10-5","big",10,5,15,3,60,"wangsu"
"big-10-5","big",10,5,16,3,180,"wangsi"
"big-10-5","big",10,5,17,3,315,"wangsuu"
"big-10-5","big",10,5,21,3,240,"wangsoe"
"big-10-5","big",10,5,22,4,90,"gnotta"
"big-10-5","big",10,5,23,4,135,"gnts"
"big-10-5","big",10,5,24,4,210,"gntuu"
"big-10-5","big",10,5,25,4,45,"skek"
"big-10-5","big",10,5,26,4,270,"gnt"
"big-10-5","big",10,5,28,4,330,"gntsi"
"big-10-6","big",10,6,1,1,150,"skkoppi"
"big-10-6","big",10,6,2,1,30,"skopii"
"big-10-6","big",10,6,3,1,210,"skoppiaa"
"big-10-6","big",10,6,4,1,90,"skopii"
"big-10-6","big",10,6,5,1,300,"skoppiai"
"big-10-6","big",10,6,6,1,360,"skoppia"
"big-10-6","big",10,6,7,1,240,"skopia"
"big-10-6","big",10,6,8,2,120,"tuggia"
"big-10-6","big",10,6,9,2,45,"tuggie"
"big-10-6","big",10,6,10,2,225,"tuggg"
"big-10-6","big",10,6,11,2,300,"tuggi"
"big-10-6","big",10,6,13,2,180,"tugg"
"big-10-6","big",10,6,14,2,330,"tugggi"
"big-10-6","big",10,6,15,3,60,"wwanggi"
"big-10-6","big",10,6,16,3,180,"wwangi"
"big-10-6","big",10,6,17,3,315,"wanggia"
"big-10-6","big",10,6,21,3,240,"wwangi"
"big-10-6","big",10,6,22,4,90,"hhuigo"
"big-10-6","big",10,6,23,4,135,"huiggoi"
"big-10-6","big",10,6,24,4,210,"hhuihgo"
"big-10-6","big",10,6,25,4,45,"huiggoo"
"big-10-6","big",10,6,26,4,270,"huigooo"
"big-10-6","big",10,6,28,4,330,"huigo"
"big-10-7","big",10,7,1,1,150,"kwotma"
"big-10-7","big",10,7,2,1,30,"kwouti"
"big-10-7","big",10,7,3,1,210,"kwotet"
"big-10-7","big",10,7,4,1,90,"kwotee"
"big-10-7","big",10,7,5,1,300,"kwotma"
"big-10-7","big",10,7,6,1,360,"kwoteu"
"big-10-7","big",10,7,7,1,240,"kwotm"
"big-10-7","big",10,7,8,2,120,"tugka"
"big-10-7","big",10,7,9,2,45,"tugki"
"big-10-7","big",10,7,10,2,225,"teugki"
"big-10-7","big",10,7,11,2,300,"tug"
"big-10-7","big",10,7,13,2,180,"teugia"
"big-10-7","big",10,7,14,2,330,"teufka"
"big-10-7","big",10,7,15,3,60,"wanget"
"big-10-7","big",10,7,16,3,180,"wangui"
"big-10-7","big",10,7,17,3,315,"wanga"
"big-10-7","big",10,7,21,3,240,"wangau"
"big-10-7","big",10,7,22,4,90,"hopkei"
"big-10-7","big",10,7,23,4,135,"huoket"
"big-10-7","big",10,7,24,4,210,"heskei"
"big-10-7","big",10,7,25,4,45,"houkit"
"big-10-7","big",10,7,26,4,270,"houki"
"big-10-7","big",10,7,28,4,330,"hooikop"
"big-10-8","big",10,8,1,1,150,"kataa"
"big-10-8","big",10,8,2,1,30,"keoto"
"big-10-8","big",10,8,3,1,210,"katau"
"big-10-8","big",10,8,4,1,90,"katau"
"big-10-8","big",10,8,5,1,300,"keetee"
"big-10-8","big",10,8,6,1,360,"katoe"
"big-10-8","big",10,8,7,1,240,"katoe"
"big-10-8","big",10,8,8,2,120,"gmuup"
"big-10-8","big",10,8,9,2,45,"gmiip"
"big-10-8","big",10,8,10,2,225,"gmap"
"big-10-8","big",10,8,11,2,300,"wang"
"big-10-8","big",10,8,13,2,180,"gmop"
"big-10-8","big",10,8,14,2,330,"gmipi"
"big-10-8","big",10,8,15,3,60,"wanguu"
"big-10-8","big",10,8,16,3,180,"wangi"
"big-10-8","big",10,8,17,3,315,"wango"
"big-10-8","big",10,8,21,3,240,"waoangi"
"big-10-8","big",10,8,22,4,90,"hiigii"
"big-10-8","big",10,8,23,4,135,"huige"
"big-10-8","big",10,8,24,4,210,"gmup"
"big-10-8","big",10,8,25,4,45,"huigo"
"big-10-8","big",10,8,26,4,270,"huig"
"big-10-8","big",10,8,28,4,330,"gmoup"
"big-11-1","big",11,1,1,1,150,"fas-e"
"big-11-1","big",11,1,3,1,360,"fas-i"
"big-11-1","big",11,1,4,1,210,"fas-w-w-huif"
"big-11-1","big",11,1,5,1,60,"fas-a"
"big-11-1","big",11,1,6,1,240,"fas-huif"
"big-11-1","big",11,1,7,1,315,"fas-pok"
"big-11-1","big",11,1,8,2,270,"pok-u"
"big-11-1","big",11,1,9,2,90,"pok-iii"
"big-11-1","big",11,1,10,2,210,"pok-huif"
"big-11-1","big",11,1,11,2,45,"pok-a"
"big-11-1","big",11,1,12,2,135,"pok-e"
"big-11-1","big",11,1,13,2,330,"pok"
"big-11-1","big",11,1,14,2,180,"pok-w"
"big-11-1","big",11,1,15,3,45,"muif-a"
"big-11-1","big",11,1,16,3,135,"muif-e"
"big-11-1","big",11,1,18,3,180,"muif-w"
"big-11-1","big",11,1,19,3,240,"muif-huif"
"big-11-1","big",11,1,20,3,315,"muif-pok"
"big-11-1","big",11,1,21,3,270,"muif-u"
"big-11-1","big",11,1,23,4,300,"fak-pok"
"big-11-1","big",11,1,25,4,120,"fak-e"
"big-11-1","big",11,1,26,4,225,"fak-huif"
"big-11-1","big",11,1,28,4,30,"fak-a"
"big-11-2","big",11,2,1,1,150,"fas-kop"
"big-11-2","big",11,2,3,1,360,"fas-g"
"big-11-2","big",11,2,4,1,210,"fas-ku"
"big-11-2","big",11,2,5,1,60,"fas-gop"
"big-11-2","big",11,2,6,1,240,"fas-ku"
"big-11-2","big",11,2,7,1,315,"fas-gu"
"big-11-2","big",11,2,8,2,270,"poku"
"big-11-2","big",11,2,9,2,90,"kopop"
"big-11-2","big",11,2,10,2,210,"pok-ku"
"big-11-2","big",11,2,11,2,45,"pok-gop"
"big-11-2","big",11,2,12,2,135,"pok-kop"
"big-11-2","big",11,2,13,2,330,"pok"
"big-11-2","big",11,2,14,2,180,"pok-k"
"big-11-2","big",11,2,15,3,45,"guio-gop"
"big-11-2","big",11,2,16,3,135,"guio-kop"
"big-11-2","big",11,2,18,3,180,"guio-k"
"big-11-2","big",11,2,19,3,240,"guio-ku"
"big-11-2","big",11,2,20,3,315,"guio-gop"
"big-11-2","big",11,2,21,3,270,"guio-u"
"big-11-2","big",11,2,23,4,300,"muif-gu"
"big-11-2","big",11,2,25,4,120,"muif-kop"
"big-11-2","big",11,2,26,4,225,"muif-ku"
"big-11-2","big",11,2,28,4,30,"muif-gop"
"big-11-3","big",11,3,1,1,150,"fas-asop"
"big-11-3","big",11,3,3,1,360,"fas"
"big-11-3","big",11,3,4,1,210,"fas-asa-niop"
"big-11-3","big",11,3,5,1,60,"fasuip"
"big-11-3","big",11,3,6,1,240,"fas-asa-niop"
"big-11-3","big",11,3,7,1,315,"faspok"
"big-11-3","big",11,3,8,2,270,"pok-niop"
"big-11-3","big",11,3,9,2,90,"pokni"
"big-11-3","big",11,3,10,2,210,"pok-asa-niop"
"big-11-3","big",11,3,11,2,45,"pokuip"
"big-11-3","big",11,3,12,2,135,"pokwuit"
"big-11-3","big",11,3,13,2,330,"pok"
"big-11-3","big",11,3,14,2,180,"pok-asa"
"big-11-3","big",11,3,15,3,45,"wuituip"
"big-11-3","big",11,3,16,3,135,"wuit"
"big-11-3","big",11,3,18,3,180,"wuit-asa"
"big-11-3","big",11,3,19,3,240,"wuit-asa-niop"
"big-11-3","big",11,3,20,3,315,"wuitpok"
"big-11-3","big",11,3,21,3,270,"wuit-niop"
"big-11-3","big",11,3,23,4,300,"muifpok"
"big-11-3","big",11,3,25,4,120,"muif"
"big-11-3","big",11,3,26,4,225,"muif-asa-niop"
"big-11-3","big",11,3,28,4,30,"muifuip"
"big-11-4","big",11,4,1,1,150,"fas-wuit"
"big-11-4","big",11,4,3,1,360,"fas"
"big-11-4","big",11,4,4,1,210,"fas-uaa"
"big-11-4","big",11,4,5,1,60,"fas-guia"
"big-11-4","big",11,4,6,1,240,"fas-uua"
"big-11-4","big",11,4,7,1,315,"fas-pok"
"big-11-4","big",11,4,8,2,270,"pok-uu"
"big-11-4","big",11,4,9,2,90,"poko"
"big-11-4","big",11,4,10,2,210,"fas-uaa"
"big-11-4","big",11,4,11,2,45,"pok-guia"
"big-11-4","big",11,4,12,2,135,"pok-wuit"
"big-11-4","big",11,4,13,2,330,"fasfas"
"big-11-4","big",11,4,14,2,180,"fas-aa"
"big-11-4","big",11,4,15,3,45,"guia"
"big-11-4","big",11,4,16,3,135,"guia-wuit"
"big-11-4","big",11,4,18,3,180,"guia-aa"
"big-11-4","big",11,4,19,3,240,"guia-ua"
"big-11-4","big",11,4,20,3,315,"guia-pok"
"big-11-4","big",11,4,21,3,270,"guia-uu"
"big-11-4","big",11,4,23,4,300,"muif"
"big-11-4","big",11,4,25,4,120,"wuit"
"big-11-4","big",11,4,26,4,225,"muif-ua"
"big-11-4","big",11,4,28,4,30,"wuit-guia"
"big-11-5","big",11,5,1,1,150,"fas-huif-e-e-e"
"big-11-5","big",11,5,3,1,360,"fas"
"big-11-5","big",11,5,4,1,210,"fas-huif"
"big-11-5","big",11,5,5,1,60,"fas-a"
"big-11-5","big",11,5,6,1,240,"fas-niop"
"big-11-5","big",11,5,7,1,315,"fas-pok"
"big-11-5","big",11,5,8,2,270,"pok-nuif-pok"
"big-11-5","big",11,5,9,2,90,"pok-e-a"
"big-11-5","big",11,5,10,2,210,"pok-huif"
"big-11-5","big",11,5,11,2,45,"pok-a"
"big-11-5","big",11,5,12,2,135,"pok-e"
"big-11-5","big",11,5,13,2,330,"pok"
"big-11-5","big",11,5,14,2,180,"guia-huif-e"
"big-11-5","big",11,5,15,3,45,"guia-a"
"big-11-5","big",11,5,16,3,135,"guia-e"
"big-11-5","big",11,5,18,3,180,"guia-huif-nuif"
"big-11-5","big",11,5,19,3,240,"guia-niop"
"big-11-5","big",11,5,20,3,315,"guia-pok"
"big-11-5","big",11,5,21,3,270,"guia-huif-pok"
"big-11-5","big",11,5,23,4,300,"muif-huif-huif-huif-pok"
"big-11-5","big",11,5,25,4,120,"muif"
"big-11-5","big",11,5,26,4,225,"muif-huif"
"big-11-5","big",11,5,28,4,30,"muif-a-a-a-a-pok"
"big-11-6","big",11,6,1,1,150,"fas-kop"
"big-11-6","big",11,6,3,1,360,"fas-a"
"big-11-6","big",11,6,4,1,210,"fas-ku"
"big-11-6","big",11,6,5,1,60,"fas-kop"
"big-11-6","big",11,6,6,1,240,"fas-ku"
"big-11-6","big",11,6,7,1,315,"fas-gu"
"big-11-6","big",11,6,8,2,270,"poku"
"big-11-6","big",11,6,9,2,90,"pokop"
"big-11-6","big",11,6,10,2,210,"pok-ku"
"big-11-6","big",11,6,11,2,45,"pok-gop"
"big-11-6","big",11,6,12,2,135,"pok-kop"
"big-11-6","big",11,6,13,2,330,"pok"
"big-11-6","big",11,6,14,2,180,"pok-a"
"big-11-6","big",11,6,15,3,45,"muif-gop"
"big-11-6","big",11,6,16,3,135,"muit-kop"
"big-11-6","big",11,6,18,3,180,"muif-a"
"big-11-6","big",11,6,19,3,240,"muif-ku"
"big-11-6","big",11,6,20,3,315,"muit-gu"
"big-11-6","big",11,6,21,3,270,"muifu"
"big-11-6","big",11,6,23,4,300,"guia-gu"
"big-11-6","big",11,6,25,4,120,"guai-kop"
"big-11-6","big",11,6,26,4,225,"guia-ku"
"big-11-6","big",11,6,28,4,30,"guia-gop"
"big-11-7","big",11,7,1,1,150,"fas-ao"
"big-11-7","big",11,7,3,1,360,"fas"
"big-11-7","big",11,7,4,1,210,"fas-aau"
"big-11-7","big",11,7,5,1,60,"fas-ioo"
"big-11-7","big",11,7,6,1,240,"fas-uua"
"big-11-7","big",11,7,7,1,315,"fas-pok"
"big-11-7","big",11,7,8,2,270,"pok-u"
"big-11-7","big",11,7,9,2,90,"pok-o"
"big-11-7","big",11,7,10,2,210,"pok-aau"
"big-11-7","big",11,7,11,2,45,"pok-oi"
"big-11-7","big",11,7,12,2,135,"pok-kop"
"big-11-7","big",11,7,13,2,330,"pok"
"big-11-7","big",11,7,14,2,180,"pok-a"
"big-11-7","big",11,7,15,3,45,"gio-io"
"big-11-7","big",11,7,16,3,135,"guio-oa"
"big-11-7","big",11,7,18,3,180,"fas-saf"
"big-11-7","big",11,7,19,3,240,"gwio-uua"
"big-11-7","big",11,7,20,3,315,"fas-pok"
"big-11-7","big",11,7,21,3,270,"fas-u"
"big-11-7","big",11,7,23,4,300,"fak-pok"
"big-11-7","big",11,7,25,4,120,"fak-aoo"
"big-11-7","big",11,7,26,4,225,"fak-ua"
"big-11-7","big",11,7,28,4,30,"fak-io"
"big-11-8","big",11,8,1,1,150,"fas-kop"
"big-11-8","big",11,8,3,1,360,"fas-g"
"big-11-8","big",11,8,4,1,210,"fas-ku"
"big-11-8","big",11,8,5,1,60,"fas-gop"
"big-11-8","big",11,8,6,1,240,"fas-ku"
"big-11-8","big",11,8,7,1,315,"fas-gu"
"big-11-8","big",11,8,8,2,270,"pok-u"
"big-11-8","big",11,8,9,2,90,"pok-op"
"big-11-8","big",11,8,10,2,210,"pok-ku"
"big-11-8","big",11,8,11,2,45,"pok-gop"
"big-11-8","big",11,8,12,2,135,"pok-kop"
"big-11-8","big",11,8,13,2,330,"pok"
"big-11-8","big",11,8,14,2,180,"pok-k"
"big-11-8","big",11,8,15,3,45,"guio-gop"
"big-11-8","big",11,8,16,3,135,"guio-kop"
"big-11-8","big",11,8,18,3,180,"guio-k"
"big-11-8","big",11,8,19,3,240,"guio-ku"
"big-11-8","big",11,8,20,3,315,"guio-gu"
"big-11-8","big",11,8,21,3,270,"guio-u"
"big-11-8","big",11,8,23,4,300,"muif-gu"
"big-11-8","big",11,8,25,4,120,"muif-kop"
"big-11-8","big",11,8,26,4,225,"muif-ku"
"big-11-8","big",11,8,28,4,30,"muif-gop"
"big-12-1","big",12,1,1,1,150,"hoe-fe"
"big-12-1","big",12,1,3,1,360,"hoe-kk"
"big-12-1","big",12,1,4,1,210,"hoe-kn"
"big-12-1","big",12,1,5,1,60,"hoe-kp"
"big-12-1","big",12,1,6,1,240,"hoe-kn"
"big-12-1","big",12,1,7,1,315,"hoe-hm"
"big-12-1","big",12,1,8,2,270,"fem-nn"
"big-12-1","big",12,1,9,2,90,"fem-uu"
"big-12-1","big",12,1,10,2,210,"fewm-kn"
"big-12-1","big",12,1,11,2,45,"fem-kp"
"big-12-1","big",12,1,12,2,135,"fem-fe"
"big-12-1","big",12,1,13,2,330,"fem-hm"
"big-12-1","big",12,1,14,2,180,"fem-aa"
"big-12-1","big",12,1,15,3,45,"spi-kp"
"big-12-1","big",12,1,16,3,135,"spi-fe"
"big-12-1","big",12,1,18,3,180,"spi-aa"
"big-12-1","big",12,1,19,3,240,"spi-kn"
"big-12-1","big",12,1,20,3,315,"spi-hm"
"big-12-1","big",12,1,21,3,270,"spi-nn"
"big-12-1","big",12,1,23,4,300,"swaa-hm"
"big-12-1","big",12,1,25,4,120,"swaa-fe"
"big-12-1","big",12,1,26,4,225,"swaa-kn"
"big-12-1","big",12,1,28,4,30,"swaa-kp"
"big-12-2","big",12,2,1,1,150,"mop-ai"
"big-12-2","big",12,2,3,1,360,"mop-kk"
"big-12-2","big",12,2,4,1,210,"mop-an"
"big-12-2","big",12,2,5,1,60,"mop-ik"
"big-12-2","big",12,2,6,1,240,"mop-nn"
"big-12-2","big",12,2,7,1,315,"mop-nk"
"big-12-2","big",12,2,8,2,270,"fem-nn"
"big-12-2","big",12,2,9,2,90,"fem-ii"
"big-12-2","big",12,2,10,2,210,"fem-an"
"big-12-2","big",12,2,11,2,45,"fem-ik"
"big-12-2","big",12,2,12,2,135,"fem-ai"
"big-12-2","big",12,2,13,2,330,"fem-nk"
"big-12-2","big",12,2,14,2,180,"fem-aa"
"big-12-2","big",12,2,15,3,45,"geik-ik"
"big-12-2","big",12,2,16,3,135,"geik-ai"
"big-12-2","big",12,2,18,3,180,"geik-aa"
"big-12-2","big",12,2,19,3,240,"geik-an"
"big-12-2","big",12,2,20,3,315,"geik-nk"
"big-12-2","big",12,2,21,3,270,"geik-nn"
"big-12-2","big",12,2,23,4,300,"wowo-nk"
"big-12-2","big",12,2,25,4,120,"wowo-ai"
"big-12-2","big",12,2,26,4,225,"wowo-an"
"big-12-2","big",12,2,28,4,30,"wowo-ik"
"big-12-3","big",12,3,1,1,150,"het-ww"
"big-12-3","big",12,3,3,1,360,"het-kk"
"big-12-3","big",12,3,4,1,210,"het-aan"
"big-12-3","big",12,3,5,1,60,"het-pp"
"big-12-3","big",12,3,6,1,240,"het-aan"
"big-12-3","big",12,3,7,1,315,"het-mm"
"big-12-3","big",12,3,8,2,270,"fem-nn"
"big-12-3","big",12,3,9,2,90,"fem-uu"
"big-12-3","big",12,3,10,2,210,"fem-aan"
"big-12-3","big",12,3,11,2,45,"fem-pp"
"big-12-3","big",12,3,12,2,135,"fem-ww"
"big-12-3","big",12,3,13,2,330,"fem-m"
"big-12-3","big",12,3,14,2,180,"fem-aa"
"big-12-3","big",12,3,15,3,45,"gekki-pp"
"big-12-3","big",12,3,16,3,135,"gekki-ww"
"big-12-3","big",12,3,18,3,180,"gekki-aa"
"big-12-3","big",12,3,19,3,240,"gekki-aan"
"big-12-3","big",12,3,20,3,315,"gekki-mm"
"big-12-3","big",12,3,21,3,270,"gekki-nn"
"big-12-3","big",12,3,23,4,300,"geik-nnm"
"big-12-3","big",12,3,25,4,120,"gekki-ww"
"big-12-3","big",12,3,26,4,225,"geik-aan"
"big-12-3","big",12,3,28,4,30,"geik-pp"
"big-12-4","big",12,4,1,1,150,"hoe-fe"
"big-12-4","big",12,4,3,1,360,"hoe-kk"
"big-12-4","big",12,4,4,1,210,"hoe-kn"
"big-12-4","big",12,4,5,1,60,"hoe-hi"
