Round,Task,Trial,Item.ID,Shape,Angle,Distr1,Distr2,Distr3,Distr4,Distr5,Distr6,Distr7,SelectedItem,Accuracy,Word,Participant.ID,Condition,LinguisticStructure,Lang.ID
5,MemorizationTest,4,9,2,90,,,,,,,,,0,aski,P13,small,0.594566125085155,S3
5,MemorizationTest,5,8,2,270,,,,,,,,,0,asko-o-o,P13,small,0.594566125085155,S3
5,MemorizationTest,6,15,3,45,,,,,,,,,0,poweee,P13,small,0.594566125085155,S3
5,MemorizationTest,7,7,1,315,,,,,,,,,0,fewoa,P13,small,0.594566125085155,S3
5,MemorizationTest,8,6,1,240,,,,,,,,,0,fewoo,P13,small,0.594566125085155,S3
5,MemorizationTest,9,23,4,300,,,,,,,,,0,fuoo,P13,small,0.594566125085155,S3
5,MemorizationTest,10,3,1,360,,,,,,,,,1,fewen,P13,small,0.594566125085155,S3
5,MemorizationTest,11,19,3,240,,,,,,,,,1,powwoo,P13,small,0.594566125085155,S3
5,MemorizationTest,12,13,2,330,,,,,,,,,0,askoa,P13,small,0.594566125085155,S3
5,MemorizationTest,13,11,2,45,,,,,,,,,1,asku-u-u,P13,small,0.594566125085155,S3
5,MemorizationTest,14,10,2,210,,,,,,,,,1,askoa,P13,small,0.594566125085155,S3
5,MemorizationTest,15,18,3,180,,,,,,,,,0,powoa,P13,small,0.594566125085155,S3
5,MemorizationTest,16,25,4,120,,,,,,,,,0,fuoti,P13,small,0.594566125085155,S3
5,MemorizationTest,17,26,4,225,,,,,,,,,0,fuoeee,P13,small,0.594566125085155,S3
5,MemorizationTest,18,4,1,210,,,,,,,,,0,fewoa,P13,small,0.594566125085155,S3
5,MemorizationTest,19,1,1,150,,,,,,,,,0,feweee,P13,small,0.594566125085155,S3
5,MemorizationTest,20,5,1,60,,,,,,,,,0,fewu-u-u,P13,small,0.594566125085155,S3
5,MemorizationTest,21,28,4,30,,,,,,,,,0,fuot,P13,small,0.594566125085155,S3
5,MemorizationTest,22,20,3,315,,,,,,,,,0,powwoo,P13,small,0.594566125085155,S3
5,MemorizationTest,23,16,3,135,,,,,,,,,0,powee,P13,small,0.594566125085155,S3
5,RegularizationTest,1,34,3,60,,,,,,,,,,powu-u-u,P13,small,0.594566125085155,S3
5,RegularizationTest,2,22,4,330,,,,,,,,,,fuwoo,P13,small,0.594566125085155,S3
5,RegularizationTest,3,36,4,150,,,,,,,,,,fuoeee,P13,small,0.594566125085155,S3
5,RegularizationTest,4,30,1,225,,,,,,,,,,fewoo,P13,small,0.594566125085155,S3
5,RegularizationTest,5,35,4,60,,,,,,,,,,fuotu-u-u,P13,small,0.594566125085155,S3
5,RegularizationTest,6,29,1,120,,,,,,,,,,fewee,P13,small,0.594566125085155,S3
5,RegularizationTest,7,17,3,225,,,,,,,,,,powwoo,P13,small,0.594566125085155,S3
5,RegularizationTest,8,24,4,90,,,,,,,,,,fuoeee,P13,small,0.594566125085155,S3
5,RegularizationTest,9,31,2,360,,,,,,,,,,aski,P13,small,0.594566125085155,S3
5,RegularizationTest,10,32,2,300,,,,,,,,,,askoo,P13,small,0.594566125085155,S3
5,RegularizationTest,11,27,4,150,,,,,,,,,,fufew,P13,small,0.594566125085155,S3
5,RegularizationTest,12,33,3,360,,,,,,,,,,powaski,P13,small,0.594566125085155,S3
5,RegularizationTest,13,2,1,30,,,,,,,,,,ffew,P13,small,0.594566125085155,S3
1,Exposure,1,23,4,135,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,2,13,2,180,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,3,10,2,225,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,4,6,1,360,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,5,21,3,240,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,6,25,4,45,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,7,5,1,300,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,8,26,4,270,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,9,17,3,315,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,10,8,2,120,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,11,15,3,60,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,12,4,1,90,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,1,26,4,270,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,2,4,1,90,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,3,17,3,315,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,4,23,4,135,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,5,5,1,300,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,6,25,4,45,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,7,6,1,360,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,8,8,2,120,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,9,21,3,240,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,10,13,2,180,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,11,15,3,60,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Exposure,12,10,2,225,,,,,,,,,,"",P14,small,0.839195166598208,S5
1,Guessing,1,21,3,240,17,5,23,,,,,17,0,"",P14,small,0.839195166598208,S5
1,Guessing,2,4,1,90,21,5,15,,,,,4,1,"",P14,small,0.839195166598208,S5
1,Guessing,3,15,3,60,8,5,26,,,,,15,1,"",P14,small,0.839195166598208,S5
1,Guessing,4,5,1,300,17,8,10,,,,,17,0,"",P14,small,0.839195166598208,S5
1,Guessing,5,13,2,180,25,6,26,,,,,13,1,"",P14,small,0.839195166598208,S5
1,Guessing,6,23,4,135,10,6,26,,,,,23,1,"",P14,small,0.839195166598208,S5
1,Guessing,7,25,4,45,23,21,15,,,,,23,0,"",P14,small,0.839195166598208,S5
1,Guessing,8,10,2,225,23,5,15,,,,,10,1,"",P14,small,0.839195166598208,S5
1,Guessing,9,8,2,120,10,6,4,,,,,8,1,"",P14,small,0.839195166598208,S5
1,Guessing,10,26,4,270,23,25,5,,,,,26,1,"",P14,small,0.839195166598208,S5
1,Guessing,11,6,1,360,26,5,17,,,,,17,0,"",P14,small,0.839195166598208,S5
1,Guessing,12,17,3,315,26,23,25,,,,,17,1,"",P14,small,0.839195166598208,S5
1,Guessing,1,23,4,135,15,10,13,,,,,23,1,"",P14,small,0.839195166598208,S5
1,Guessing,2,4,1,90,6,17,26,,,,,4,1,"",P14,small,0.839195166598208,S5
1,Guessing,3,17,3,315,23,21,6,,,,,17,1,"",P14,small,0.839195166598208,S5
1,Guessing,4,15,3,60,5,6,21,,,,,15,1,"",P14,small,0.839195166598208,S5
1,Guessing,5,21,3,240,6,26,5,,,,,21,1,"",P14,small,0.839195166598208,S5
1,Guessing,6,8,2,120,23,15,25,,,,,23,0,"",P14,small,0.839195166598208,S5
1,Guessing,7,6,1,360,8,26,17,,,,,17,0,"",P14,small,0.839195166598208,S5
1,Guessing,8,26,4,270,6,21,25,,,,,26,1,"",P14,small,0.839195166598208,S5
1,Guessing,9,25,4,45,17,21,10,,,,,25,1,"",P14,small,0.839195166598208,S5
1,Guessing,10,5,1,300,23,6,13,,,,,23,0,"",P14,small,0.839195166598208,S5
1,Guessing,11,10,2,225,17,13,15,,,,,10,1,"",P14,small,0.839195166598208,S5
1,Guessing,12,13,2,180,21,5,26,,,,,13,1,"",P14,small,0.839195166598208,S5
1,Production,1,5,1,300,,,,,,,,,0,pti-kks,P14,small,0.839195166598208,S5
1,Production,2,17,3,315,,,,,,,,,0,pti-kss,P14,small,0.839195166598208,S5
1,Production,3,8,2,120,,,,,,,,,0,smut-at,P14,small,0.839195166598208,S5
1,Production,4,4,1,90,,,,,,,,,0,smut-s,P14,small,0.839195166598208,S5
1,Production,5,6,1,360,,,,,,,,,0,weft-ks,P14,small,0.839195166598208,S5
1,Production,6,21,3,240,,,,,,,,,0,pti-att,P14,small,0.839195166598208,S5
1,Production,7,13,2,180,,,,,,,,,1,nif-a,P14,small,0.839195166598208,S5
1,Production,8,10,2,225,,,,,,,,,1,nif-as,P14,small,0.839195166598208,S5
1,Production,9,25,4,45,,,,,,,,,0,smut-ttk,P14,small,0.839195166598208,S5
1,Production,10,23,4,135,,,,,,,,,1,smut-at,P14,small,0.839195166598208,S5
1,Production,11,15,3,60,,,,,,,,,0,wef-tk,P14,small,0.839195166598208,S5
1,Production,12,26,4,270,,,,,,,,,1,smut-s,P14,small,0.839195166598208,S5
1,Production,1,15,3,60,,,,,,,,,1,pti-ttk,P14,small,0.839195166598208,S5
1,Production,2,25,4,45,,,,,,,,,1,smut-tk,P14,small,0.839195166598208,S5
1,Production,3,10,2,225,,,,,,,,,1,nif-as,P14,small,0.839195166598208,S5
1,Production,4,4,1,90,,,,,,,,,1,wef-t,P14,small,0.839195166598208,S5
1,Production,5,17,3,315,,,,,,,,,0,pti-kss,P14,small,0.839195166598208,S5
1,Production,6,26,4,270,,,,,,,,,1,smut-s,P14,small,0.839195166598208,S5
1,Production,7,8,2,120,,,,,,,,,0,pti-at,P14,small,0.839195166598208,S5
1,Production,8,23,4,135,,,,,,,,,1,smut-at,P14,small,0.839195166598208,S5
1,Production,9,6,1,360,,,,,,,,,0,wef-ks,P14,small,0.839195166598208,S5
1,Production,10,13,2,180,,,,,,,,,1,nif-a,P14,small,0.839195166598208,S5
1,Production,11,5,1,300,,,,,,,,,0,smut-ks,P14,small,0.839195166598208,S5
1,Production,12,21,3,240,,,,,,,,,1,pti-ssa,P14,small,0.839195166598208,S5
2,Exposure,1,14,2,330,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,2,16,3,180,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,3,24,4,210,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,4,3,1,210,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,5,2,1,30,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,6,11,2,300,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,7,22,4,90,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,8,1,1,150,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,9,28,4,330,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,10,9,2,45,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,11,7,1,240,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,1,11,2,300,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,2,16,3,180,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,3,2,1,30,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,4,9,2,45,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,5,1,1,150,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,6,3,1,210,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,7,24,4,210,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,8,7,1,240,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,9,22,4,90,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,10,14,2,330,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Exposure,11,28,4,330,,,,,,,,,,"",P14,small,0.839195166598208,S5
2,Guessing,1,11,2,300,3,22,28,,,,,11,1,"",P14,small,0.839195166598208,S5
2,Guessing,2,14,2,330,9,16,2,,,,,14,1,"",P14,small,0.839195166598208,S5
2,Guessing,3,7,1,240,16,1,24,,,,,7,1,"",P14,small,0.839195166598208,S5
2,Guessing,4,24,4,210,3,11,2,,,,,24,1,"",P14,small,0.839195166598208,S5
2,Guessing,5,9,2,45,24,16,14,,,,,9,1,"",P14,small,0.839195166598208,S5
2,Guessing,6,28,4,330,22,9,11,,,,,28,1,"",P14,small,0.839195166598208,S5
2,Guessing,7,1,1,150,24,14,2,,,,,1,1,"",P14,small,0.839195166598208,S5
2,Guessing,8,3,1,210,28,11,9,,,,,3,1,"",P14,small,0.839195166598208,S5
2,Guessing,9,22,4,90,9,7,2,,,,,22,1,"",P14,small,0.839195166598208,S5
2,Guessing,10,16,3,180,7,22,24,,,,,16,1,"",P14,small,0.839195166598208,S5
2,Guessing,11,2,1,30,3,22,1,,,,,2,1,"",P14,small,0.839195166598208,S5
2,Guessing,1,28,4,330,9,3,7,,,,,28,1,"",P14,small,0.839195166598208,S5
2,Guessing,2,11,2,300,14,3,16,,,,,11,1,"",P14,small,0.839195166598208,S5
2,Guessing,3,9,2,45,2,14,22,,,,,9,1,"",P14,small,0.839195166598208,S5
2,Guessing,4,1,1,150,7,11,22,,,,,1,1,"",P14,small,0.839195166598208,S5
2,Guessing,5,14,2,330,1,9,24,,,,,14,1,"",P14,small,0.839195166598208,S5
2,Guessing,6,22,4,90,3,2,1,,,,,22,1,"",P14,small,0.839195166598208,S5
2,Guessing,7,7,1,240,22,11,3,,,,,7,1,"",P14,small,0.839195166598208,S5
2,Guessing,8,2,1,30,7,3,28,,,,,2,1,"",P14,small,0.839195166598208,S5
2,Guessing,9,3,1,210,14,28,16,,,,,3,1,"",P14,small,0.839195166598208,S5
2,Guessing,10,16,3,180,11,3,9,,,,,16,1,"",P14,small,0.839195166598208,S5
2,Guessing,11,24,4,210,11,1,7,,,,,7,0,"",P14,small,0.839195166598208,S5
2,Production,1,2,1,30,,,,,,,,,1,wef-tkk,P14,small,0.839195166598208,S5
2,Production,2,1,1,150,,,,,,,,,1,wef-aat,P14,small,0.839195166598208,S5
2,Production,3,22,4,90,,,,,,,,,1,smut-t,P14,small,0.839195166598208,S5
2,Production,4,9,2,45,,,,,,,,,0,nif-tkk,P14,small,0.839195166598208,S5
2,Production,5,14,2,330,,,,,,,,,0,nif-kss,P14,small,0.839195166598208,S5
2,Production,6,11,2,300,,,,,,,,,0,nif-skk,P14,small,0.839195166598208,S5
2,Production,7,24,4,210,,,,,,,,,1,smut-aas,P14,small,0.839195166598208,S5
2,Production,8,16,3,180,,,,,,,,,1,pti-a,P14,small,0.839195166598208,S5
2,Production,9,7,1,240,,,,,,,,,1,wef-ssa,P14,small,0.839195166598208,S5
2,Production,10,3,1,210,,,,,,,,,1,wef-aas,P14,small,0.839195166598208,S5
2,Production,11,28,4,330,,,,,,,,,0,smut-kss,P14,small,0.839195166598208,S5
2,Production,1,16,3,180,,,,,,,,,1,pti-a,P14,small,0.839195166598208,S5
2,Production,2,28,4,330,,,,,,,,,1,smut-kks,P14,small,0.839195166598208,S5
2,Production,3,7,1,240,,,,,,,,,1,wef-ssa,P14,small,0.839195166598208,S5
2,Production,4,22,4,90,,,,,,,,,1,smut-t,P14,small,0.839195166598208,S5
2,Production,5,1,1,150,,,,,,,,,1,wef-aat,P14,small,0.839195166598208,S5
2,Production,6,14,2,330,,,,,,,,,1,nif-kks,P14,small,0.839195166598208,S5
2,Production,7,2,1,30,,,,,,,,,0,wef-ttk,P14,small,0.839195166598208,S5
2,Production,8,24,4,210,,,,,,,,,1,smut-aas,P14,small,0.839195166598208,S5
2,Production,9,9,2,45,,,,,,,,,1,nif-ttk,P14,small,0.839195166598208,S5
2,Production,10,11,2,300,,,,,,,,,1,nif-ssk,P14,small,0.839195166598208,S5
2,Production,11,3,1,210,,,,,,,,,1,wef-aas,P14,small,0.839195166598208,S5
3,Exposure,1,14,2,330,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,2,4,1,90,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,3,10,2,225,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,4,6,1,360,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,5,15,3,60,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,6,7,1,240,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,7,11,2,300,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,8,17,3,315,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,9,28,4,330,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,10,26,4,270,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,11,21,3,240,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,12,22,4,90,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,13,5,1,300,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,14,8,2,120,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,15,25,4,45,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,16,1,1,150,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,17,16,3,180,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,18,13,2,180,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,19,23,4,135,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,20,9,2,45,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,21,3,1,210,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,22,24,4,210,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Exposure,23,2,1,30,,,,,,,,,,"",P14,small,0.839195166598208,S5
3,Guessing,1,2,1,30,3,6,26,7,21,24,14,2,1,"",P14,small,0.839195166598208,S5
3,Guessing,2,5,1,300,21,25,2,22,16,4,6,5,1,"",P14,small,0.839195166598208,S5
3,Guessing,3,9,2,45,1,21,10,28,7,3,16,9,1,"",P14,small,0.839195166598208,S5
3,Guessing,4,3,1,210,28,17,2,6,8,22,9,3,1,"",P14,small,0.839195166598208,S5
3,Guessing,5,26,4,270,10,16,1,7,14,15,3,26,1,"",P14,small,0.839195166598208,S5
3,Guessing,6,4,1,90,13,15,5,16,21,14,25,4,1,"",P14,small,0.839195166598208,S5
3,Guessing,7,15,3,60,22,17,3,13,5,21,7,15,1,"",P14,small,0.839195166598208,S5
3,Guessing,8,13,2,180,10,11,6,28,3,1,4,13,1,"",P14,small,0.839195166598208,S5
3,Guessing,9,25,4,45,9,11,17,13,6,16,15,25,1,"",P14,small,0.839195166598208,S5
3,Guessing,10,21,3,240,14,16,22,6,17,10,25,21,1,"",P14,small,0.839195166598208,S5
3,Guessing,11,8,2,120,1,22,15,16,14,5,11,8,1,"",P14,small,0.839195166598208,S5
3,Guessing,12,6,1,360,8,10,16,23,24,5,25,6,1,"",P14,small,0.839195166598208,S5
3,Guessing,13,16,3,180,10,26,22,7,1,8,28,16,1,"",P14,small,0.839195166598208,S5
3,Guessing,14,22,4,90,6,3,5,13,10,15,1,22,1,"",P14,small,0.839195166598208,S5
3,Guessing,15,23,4,135,21,9,25,10,3,7,11,23,1,"",P14,small,0.839195166598208,S5
3,Guessing,16,24,4,210,2,9,16,26,21,28,7,24,1,"",P14,small,0.839195166598208,S5
3,Guessing,17,7,1,240,6,23,24,21,2,11,14,7,1,"",P14,small,0.839195166598208,S5
3,Guessing,18,11,2,300,3,1,16,13,28,24,22,11,1,"",P14,small,0.839195166598208,S5
3,Guessing,19,28,4,330,3,26,24,14,7,9,6,28,1,"",P14,small,0.839195166598208,S5
3,Guessing,20,17,3,315,1,22,5,25,21,7,16,17,1,"",P14,small,0.839195166598208,S5
3,Guessing,21,10,2,225,3,9,17,5,26,1,28,10,1,"",P14,small,0.839195166598208,S5
3,Guessing,22,1,1,150,9,25,13,28,6,8,14,1,1,"",P14,small,0.839195166598208,S5
3,Guessing,23,14,2,330,22,9,2,3,10,24,26,14,1,"",P14,small,0.839195166598208,S5
3,Production,1,8,2,120,,,,,,,,,1,nif-att,P14,small,0.839195166598208,S5
3,Production,2,28,4,330,,,,,,,,,1,smut-kks,P14,small,0.839195166598208,S5
3,Production,3,23,4,135,,,,,,,,,0,smut-att,P14,small,0.839195166598208,S5
3,Production,4,11,2,300,,,,,,,,,1,nif-ssk,P14,small,0.839195166598208,S5
3,Production,5,9,2,45,,,,,,,,,1,nif-ttk,P14,small,0.839195166598208,S5
3,Production,6,5,1,300,,,,,,,,,0,wef-skk,P14,small,0.839195166598208,S5
3,Production,7,2,1,30,,,,,,,,,1,wef-tkk,P14,small,0.839195166598208,S5
3,Production,8,3,1,210,,,,,,,,,1,wef-aas,P14,small,0.839195166598208,S5
3,Production,9,21,3,240,,,,,,,,,1,pti-ssa,P14,small,0.839195166598208,S5
3,Production,10,7,1,240,,,,,,,,,1,wef-ssa,P14,small,0.839195166598208,S5
3,Production,11,16,3,180,,,,,,,,,1,pti-a,P14,small,0.839195166598208,S5
3,Production,12,4,1,90,,,,,,,,,1,wef-t,P14,small,0.839195166598208,S5
3,Production,13,15,3,60,,,,,,,,,1,pti-ttk,P14,small,0.839195166598208,S5
3,Production,14,22,4,90,,,,,,,,,1,smut-t,P14,small,0.839195166598208,S5
3,Production,15,1,1,150,,,,,,,,,1,wef-aat,P14,small,0.839195166598208,S5
3,Production,16,24,4,210,,,,,,,,,1,smut-aas,P14,small,0.839195166598208,S5
3,Production,17,26,4,270,,,,,,,,,1,smut-s,P14,small,0.839195166598208,S5
3,Production,18,17,3,315,,,,,,,,,1,pti-kks,P14,small,0.839195166598208,S5
3,Production,19,25,4,45,,,,,,,,,1,smut-tk,P14,small,0.839195166598208,S5
3,Production,20,6,1,360,,,,,,,,,1,wef-k,P14,small,0.839195166598208,S5
3,Production,21,14,2,330,,,,,,,,,1,nif-kks,P14,small,0.839195166598208,S5
3,Production,22,10,2,225,,,,,,,,,1,nif-as,P14,small,0.839195166598208,S5
3,Production,23,13,2,180,,,,,,,,,1,nif-a,P14,small,0.839195166598208,S5
5,MemorizationTest,1,25,4,45,,,,,,,,,1,smut-tk,P14,small,0.839195166598208,S5
5,MemorizationTest,2,7,1,240,,,,,,,,,1,wef-ssa,P14,small,0.839195166598208,S5
5,MemorizationTest,3,11,2,300,,,,,,,,,1,nif-ssk,P14,small,0.839195166598208,S5
5,MemorizationTest,4,8,2,120,,,,,,,,,1,nif-att,P14,small,0.839195166598208,S5
5,MemorizationTest,5,2,1,30,,,,,,,,,1,wef-tkk,P14,small,0.839195166598208,S5
5,MemorizationTest,6,15,3,60,,,,,,,,,1,pti-ttk,P14,small,0.839195166598208,S5
5,MemorizationTest,7,1,1,150,,,,,,,,,1,wef-aat,P14,small,0.839195166598208,S5
5,MemorizationTest,8,23,4,135,,,,,,,,,1,smut-at,P14,small,0.839195166598208,S5
5,MemorizationTest,9,28,4,330,,,,,,,,,1,smut-kks,P14,small,0.839195166598208,S5
5,MemorizationTest,10,3,1,210,,,,,,,,,1,wef-aas,P14,small,0.839195166598208,S5
5,MemorizationTest,11,21,3,240,,,,,,,,,1,pti-ssa,P14,small,0.839195166598208,S5
5,MemorizationTest,12,24,4,210,,,,,,,,,1,smut-aas,P14,small,0.839195166598208,S5
5,MemorizationTest,13,9,2,45,,,,,,,,,1,nif-ttk,P14,small,0.839195166598208,S5
5,MemorizationTest,14,10,2,225,,,,,,,,,1,nif-as,P14,small,0.839195166598208,S5
5,MemorizationTest,15,17,3,315,,,,,,,,,1,pti-kks,P14,small,0.839195166598208,S5
5,MemorizationTest,16,6,1,360,,,,,,,,,1,wef-k,P14,small,0.839195166598208,S5
5,MemorizationTest,17,16,3,180,,,,,,,,,1,pti-a,P14,small,0.839195166598208,S5
5,MemorizationTest,18,5,1,300,,,,,,,,,0,wef-skk,P14,small,0.839195166598208,S5
5,MemorizationTest,19,14,2,330,,,,,,,,,1,nif-kks,P14,small,0.839195166598208,S5
5,MemorizationTest,20,13,2,180,,,,,,,,,1,nif-a,P14,small,0.839195166598208,S5
5,MemorizationTest,21,22,4,90,,,,,,,,,1,smut-t,P14,small,0.839195166598208,S5
5,MemorizationTest,22,26,4,270,,,,,,,,,1,smut-s,P14,small,0.839195166598208,S5
5,MemorizationTest,23,4,1,90,,,,,,,,,1,wef-t,P14,small,0.839195166598208,S5
5,RegularizationTest,1,33,3,150,,,,,,,,,,pti-aas,P14,small,0.839195166598208,S5
5,RegularizationTest,2,27,4,60,,,,,,,,,,smut-tk,P14,small,0.839195166598208,S5
5,RegularizationTest,3,19,3,30,,,,,,,,,,pti-tk,P14,small,0.839195166598208,S5
5,RegularizationTest,4,30,1,315,,,,,,,,,,wef-kks,P14,small,0.839195166598208,S5
5,RegularizationTest,5,18,3,225,,,,,,,,,,pti-aas,P14,small,0.839195166598208,S5
5,RegularizationTest,6,34,3,150,,,,,,,,,,pti-aat,P14,small,0.839195166598208,S5
5,RegularizationTest,7,12,2,270,,,,,,,,,,nif-s,P14,small,0.839195166598208,S5
5,RegularizationTest,8,32,2,60,,,,,,,,,,nif-tk,P14,small,0.839195166598208,S5
5,RegularizationTest,9,20,3,120,,,,,,,,,,pti-att,P14,small,0.839195166598208,S5
5,RegularizationTest,10,36,4,360,,,,,,,,,,smut-k,P14,small,0.839195166598208,S5
5,RegularizationTest,11,31,2,360,,,,,,,,,,nif-k,P14,small,0.839195166598208,S5
5,RegularizationTest,12,29,1,135,,,,,,,,,,wef-att,P14,small,0.839195166598208,S5
5,RegularizationTest,13,35,4,225,,,,,,,,,,smut-ssa,P14,small,0.839195166598208,S5
1,Exposure,1,21,3,240,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,2,5,1,300,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,3,17,3,315,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,4,13,2,180,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,5,4,1,90,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,6,8,2,120,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,7,10,2,225,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,8,25,4,45,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,9,15,3,60,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,10,6,1,360,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,11,23,4,135,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,12,26,4,270,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,1,4,1,90,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,2,15,3,60,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,3,23,4,135,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,4,26,4,270,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,5,13,2,180,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,6,17,3,315,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,7,25,4,45,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,8,8,2,120,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,9,21,3,240,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,10,5,1,300,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,11,10,2,225,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Exposure,12,6,1,360,,,,,,,,,,"",P15,small,0.839195166598208,S5
1,Guessing,1,6,1,360,13,4,21,,,,,6,1,"",P15,small,0.839195166598208,S5
1,Guessing,2,15,3,60,13,6,5,,,,,15,1,"",P15,small,0.839195166598208,S5
1,Guessing,3,25,4,45,6,26,15,,,,,25,1,"",P15,small,0.839195166598208,S5
